DrugBank_ID,Ligand_SMILES
D7679,COCCN1CCN([C@@H](C)C1)c1cc(NC(=O)Cn2cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c3c2nc2CCCn2c3=O)c(Cl)c(F)n1
D7680,C[C@H]1CN(CCN1C)c1cc(F)c(cc1NC(=O)c1ccc(F)cc1C(F)(F)F)-c1ccc(nc1)N1CCOCC1
D7681,C[C@H]1CN(C[C@@H](C)O1)c1ncc(cn1)-c1cc(NC(=O)c2cn(C)c(=O)cc2C(F)F)c(cc1F)N1C[C@H](C)N(C)[C@H](C)C1
D7682,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)C1=CCCN(CC1)C(=O)OC1(C)CCC1
D7683,CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(=O)(=O)N(C)C)c(Cl)n1-c1ncc(CC(C)(C)C(F)(F)F)cc1OC(F)F
D7684,FC(F)CN1C[C@@H]([C@H](C1)C(=O)Nc1ccc(cc1F)-n1ccccc1=O)C(=O)Nc1ccc(Cl)cn1
D7685,CCCCCCC#CCc1cc(O)c2C3CC(C)=CCC3C(C)(C)Oc2c1
D7686,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@H](C4)C(=O)N4CCC(O)CC4)cc3)nn3cccc23)n[nH]1
D7687,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@H](C4)OCCCN4CCOCC4)cc3)nn3cccc23)n[nH]1
D7688,CNc1c(CN=O)ccc(-c2ccc(O)cc2)c1-c1ccccc1
D7689,CCc1cc(CNc2cc(Cl)nn3c(c(C)nc23)-c2ccc(OC)c(c2)S(=O)(=O)NCc2cn(Cc3ccccc3)nn2)ccn1
D7690,NC(=O)N(c1ccc(C(N)=O)c(n1)-c1ccc(F)cc1F)c1c(F)cccc1F
D7691,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
D7692,Cc1nc2CCCc2c(Nc2c[nH]nc2C(=O)Nc2ccc(cc2)N2CCNCC2)n1
D7693,CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CSC[C@H](NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC1=O)C(C)C)C(C)C)[C@@H](C)CC)C(N)=O
D7694,Cc1c(COc2cccc(OCc3cncc(c3)C#N)c2)cccc1-c1cccc(COc2ccc(CN[C@H](CO)C(O)=O)c(OCc3cncc(c3)C#N)c2)c1C
D7695,C[C@@H]1CCCN1c1c(C#N)c2c(N)nc(Nc3cnn([C@@H]4CCOC4)c3C)nc2n1C
D7696,Cc1ccc(cn1)-c1ccc2cc(OC[C@H](O)C[18F])ccc2n1
D7697,Nc1nc(Cl)cc(n1)-c1nn(cc1Cc1ccccc1OCCN1CCO[C@H](CO)C1)C(F)F
D7698,C[C@H]1CN(C)CCN1c1cc(NC(=O)Cn2cc(-c3cc(Cl)c(O)c(c3)C(N)=O)c3c2nc2CCCn2c3=O)c(Cl)c(F)n1
D7699,O=C(N1CCCN(CC1)C1CCC1)c1ccc(Oc2ccccc2)nc1
D7700,C[C@H]1CC(C[C@@H](C)O1)N1CCC(=CC1)c1cc(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c(cc1F)N1C[C@H](C)N(C)[C@H](C)C1
D7701,COc1ccc(Nc2nc3cc4c(cc3n2[C@H](C)C2CCCCC2)oc(cc4=O)-c2ccc(cc2)C(=O)N[C@@H](CC(C)C)C(N)=O)cc1
D7702,C[C@H]1CN(CCN1C)c1cc(F)c(cc1NC(=O)c1ccc(F)cc1C(F)(F)F)-c1cnc(nc1)N1CCOC(C)(C)C1
D7703,COC(=O)C1CC(CN(Cc2c(F)cccc2OC)C1)NC(=O)c1ccc2[nH]nc(-c3ccnc(C)c3)c2c1
D7704,Cc1c(CCO)sc[n+]1Cc1cnc(C)nc1N
D7705,OC(c1ccc(-c2sc(nc2C(=O)N2CCC(F)CC2)C(=O)N2CC3(C2)CS(=O)(=O)C3)c(Cl)c1Cl)(C(F)(F)F)C(F)(F)F
D7706,COc1nc2ccc(cc2c(Cl)c1OCC1CC1)[C@](O)(c1cnnn1C)c1ccc(C)nc1C
D7707,CCn1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(Cl)c1-c1ccc(N[C@H](C)C(F)(F)F)cc1C(F)(F)F
D7708,CCn1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(Cl)c1-c1ccc(N[C@H](C)C(F)(F)F)cc1Cl
D7709,CCn1nc(C(=O)NC[C@@]2(O)CC[C@@H](CC2)S(C)(=O)=O)c(Cl)c1-c1cnc(NC(C)(C)CC(F)(F)F)cc1C(C)C
D7710,C[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1CC(F)(F)C[C@@H]1C)C(=O)N[C@H]1COC[C@@H]1O)C(F)(F)F
D7711,C[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1CCC[C@@H]1C)C(=O)N[C@@H]1CC[C@@H](O)C1)C(F)(F)F
D7712,C[C@H]1CCCN1C(=O)c1nc(sc1-c1cnc(N[C@H](C2CC2)C(F)(F)F)cc1C(F)F)C(=O)N[C@H]1C[C@H](O)C1
D7713,CC[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1CCC[C@@H]1C)C(=O)N[C@@H]1CC[C@H]1O)C(F)(F)F
D7714,C[C@H]1CCCN1C(=O)c1nc(sc1-c1cnc(NC(C)(C)C)cc1C(F)F)C(=O)N[C@H]1CC[C@@H]1O
D7715,CC[C@H](CO)NC(=O)c1nc(C(=O)N2CCC[C@@H]2C)c(s1)-c1cnc(N[C@@H](C)C(F)(F)F)cc1C(F)F
D7716,COc1ccc(cn1)-c1nnc(o1)C1(CC1)[C@H]1CCN(C[C@H]1C)C(=O)[C@@](C)(O)C(F)(F)F
D7717,CN(C)[C@H]1CCN(C1)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cnc(nc1)N1CCOCC1
D7718,CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(Cl)n1-c1c(F)cc(C[C@@H](C)C(F)(F)F)cc1F
D7719,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(n1)-c1cccc(N)c1
D7720,NCCCC[C@@H](NC(=O)CCCCCNC(=O)c1cccc(c1)-c1ccncc1)C(=O)NCCCCCC(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(N)=O
D7721,Cc1c(NC(=O)c2ccc(cc2)C(C)(C)C)cccc1-c1cn(C)c(=O)c(Nc2ccc(cc2)C(=O)N2CCOC(CNC(=S)Nc3ccc(c(c3)C(O)=O)-c3c4ccc(O)cc4oc4cc(=O)ccc34)C2)n1
D7722,CCCN1C(=S)N\C(=C/c2ccc(OCC(O)=O)c(Cl)c2)C1=O
D7723,FC(F)(F)c1c(ccn2c(CC3CC3)nnc12)-c1ccc(NC2CCOCC2)c(Cl)c1
D7724,Fc1ccc(Cn2c(NC3CCN(CCN4CCN(CC4)C(=O)c4cc5ccccc5[nH]4)CC3)nc3ccccc23)cc1
D7725,COc1ccc(CCN2CCC(CC2)Nc2nc3ccccc3n2Cc2ccc(F)cc2)cc1
D7726,OC1CCN(CC1)C1CN(CCC2(CCC(=O)N(Cc3ccccc3)C2)c2ccc(Cl)c(Cl)c2)C1
D7727,COC(=O)c1ccc2C(C(=Nc3ccc(cc3)N(C)C(=O)CN3CCN(C)CC3)c3ccccc3)C(=O)Nc2c1
D7728,COc1ccccc1CN(C)C(=O)c1cc(-c2n[nH]c(=O)n2-c2ccccc2C)c(O)cc1O
D7729,CN(Cc1cccs1)C(=O)c1cc(-c2n[nH]c(=O)n2-c2ccccc2C)c(O)cc1O
D7730,COc1ccc(OC)c(\C=C\CN2CCN(CCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c1
D7731,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CCCNC(=N)NC(=O)NCCCCNC(=O)CCCCCN1\C(=C\C=C\C=C\C2=[N+](CCCCS([O-])(=O)=O)c3ccccc3C2(C)C)C(C)(C)c2cc(ccc12)S(O)(=O)=O)C(=O)N[C@@H](CC(C)C)C(O)=O
D7732,COc1nc2ccc(cc2c(Cl)c1OCC1CC1)C(O)(c1cnnn1C)c1ccc(C)nc1C
D7733,OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.Cc1cc(\C=C\c2cc3CCCN4CCCc(c2)c34)cc(C)[n+]1CCNC(=O)CCc1cn(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc34)CC2)cn1
D7734,CC(C)Oc1cc(NC(=O)N2CCCc3cc(CN4CCCC4=O)c(C=O)nc23)ncc1C#N
D7735,CSc1ccc(cc1)-c1cc2ncnc(SCC(O)=O)c2s1
D7736,CCC[C@H]1N(CCC[C@@]1(Oc1csc(c1)C(F)(F)F)C(=O)N1CCC(O)(CC1)c1ccccc1O[C@H](C)CCC1(CCC1)C(O)=O)C(=O)c1ncccc1C(F)(F)F
D7737,COc1cc(O)c2c(c1)\C=C\C[C@H](O)[C@H](O)C(=O)\C=C/C[C@H](C)OC2=O
D7738,OCCO\C(\C=C\c1n(-c2ccccc2)c2cc3ccccc3cc2[n+]1-c1ccccc1)=C/C=C1N(c2cc3ccccc3cc2N1c1ccccc1)c1ccccc1
D7739,Cc1cnc2OC3(CNC3)CN(Cc3nc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
D7740,C[C@H]1CN(CCN1C)c1cc(F)c(cc1NC(=O)c1ccc(F)cc1C(F)(F)F)C1=CCCN(C1)C(=O)OC1CC(F)(F)C1
D7741,CN(CCN(C)Cc1coc2cc(C)c(C)cc2c1=O)Cc1cn(-c2cccc(c2)C(F)(F)F)c2ccccc12
D7742,CN(C)c1cc(NC(=O)Cn2cc(-c3cc(F)c(O)c(c3)C(N)=O)c3c2nc2CCCn2c3=O)c(Cl)c(F)n1
D7743,OCc1ccc(CN2[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@@H](Cc3ccccc3)N(Cc3ccc(CO)cc3)C2=O)cc1
D7744,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cncc(Cl)c1
D7745,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(C(N)=O)c(F)c1F
D7746,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1cn(C)c(=O)cc1C(F)(F)F)-c1cnc(nc1)N1CCCC1
D7747,CC(C)C[C@H](N)C(=O)N[S@](=O)c1ccccc1
D7748,CCC(C)N1CCC(=CC1)c1cc(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c(cc1F)N1C[C@H](C)N(C)[C@H](C)C1
D7749,NS(=O)(=O)c1ccc(cc1)C(=O)NCc1c(F)cccc1F
D7750,NS(=O)(=O)c1ccc(cc1)C(=O)NCc1c(F)cc(F)cc1F
D7751,NS(=O)(=O)c1ccc(cc1)C(=O)NCc1cc(F)c(F)c(F)c1
D7752,COc1nc2ccc(cc2c(Cl)c1Cc1ccc(cc1)-n1cccn1)C(O)(C1CCN(CC1)C(C)=O)c1ccc(F)cc1
D7753,COc1nc2ccc(cc2c(Cl)c1CN1CC(C1)C(F)(F)F)[C@@](O)(c1cnnn1C)c1ccc(C)nc1C
D7754,COc1cc(N[C@H](C)C(F)(F)F)ccc1-c1c(Cl)c(nn1C(C)(C)C)C(=O)NC[C@H]1CC[C@@H](CC1)S(C)(=O)=O
D7755,C[C@H]1CCCN1C(=O)c1nc(sc1-c1cnc(N[C@@H]2CCCCC2(F)F)cc1C(F)(F)F)C(=O)NCC(C)(C)O
D7756,C[C@H]1CCCN1C(=O)c1nc(sc1-c1cnc(NC(C)(C)C)cc1C(F)(F)F)C(=O)NCCC(C)(C)O
D7757,CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(F)n1-c1ccc(CC(C)C(F)(F)F)cc1OC
D7758,OC(=O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(co1)C(=O)NCCCCc1ccc(F)cc1
D7759,Cc1oc(\C=C\c2ccc(Cl)o2)cc1C(O)=O
D7760,CC1CC(=O)NN=C1c1ccc2N(C)C(=O)C(C)(C)c2c1
D7761,CN1C[C@@H](C[C@H]2[C@H]1Cc1c[nH]c3cccc2c13)C(=O)N1CCN(CC1)c1ccc(cc1)[N+]([O-])=O
D7762,OC=C
D7763,Fc1ccc(cc1)C(OCCN1CCN(C\C=C\c2ccccc2)CC1)c1ccc(Cl)cc1
D7764,Fc1ccc(\C=C\CN2CCN(CCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1
D7765,COc1nc2ccc(cc2c(Cl)c1CN1CC(C1)C(F)(F)F)C(O)(c1cnnn1C)c1ccc(C)nc1C
D7766,CCC(CC)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(C)=O)C(CC)CC)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O
D7767,COc1cc(Nc2ccnc3ccc(cc23)C#N)cc(OC)c1OC
D7768,CCN(CCCF)C(=O)c1nc(sc1-c1ccc(c(Cl)c1Cl)S(=O)(=O)N[C@@H](C)C(F)(F)F)C(=O)NCC(C)(C)O
D7769,C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2C(=O)N2CCC(F)CC2)-c2noc(n2)C(C)(C)O)c(Cl)c1Cl)C(F)(F)F
D7770,CCC(=O)N[C@H]1CC[C@H](CC1)n1c2nc(Nc3ccc(N4CCN(C)CC4)c(C)c3)ncc2c(C)cc1=O
D7771,CC1=CC(C)=[N+]2C1=C(c1nc(C)cn1[B-]2(F)F)c1ccc(OCCn2cc(CCCCOc3cc(nc4c(C)c5nc(cc(O)c5cc34)C(O)=O)C(O)=O)nn2)cc1
D7772,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(F)cc(c1)N1CCOCC1
D7773,FC(F)(F)c1ccc(Cn2nc3c(-c4ccncc4)c(cnn3c2=O)-c2ccc(Cl)cc2)cn1
D7774,C[C@H]1CN(CCN1c1cc(NC(=O)Cn2cc(-c3cc(C(N)=O)c(O)c(F)c3F)c3c2nc2CCCn2c3=O)c(Cl)c(F)n1)C1COC1
D7775,C[C@H]1COCCN1c1cc(NC(=O)Cn2cc(-c3cc(F)c(O)c(c3)C(N)=O)c3c2ncn(C)c3=O)c(Cl)c(F)n1
D7776,Cc1cc(ccn1)-c1n[nH]c2ccc(cc12)C(=O)N[C@@H]1CCCN(Cc2cc3ccccc3s2)C1
D7777,C[C@H]1CN(C[C@@H](C)N1C)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1nc(cs1)C(=O)N(C)CC1CC1
D7778,CCCCc1ccncc1-c1ccc(CO[C@@H]2CC[C@@H]([C@H]2OC\C=C/CCC(O)=O)N2CCCCCC2)cc1
D7779,CCOC(=O)\C=C1/CC2(CCCCCC2)C(=O)N1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1
D7780,C(Cc1cnc[nH]1)C1CCNCC1
D7781,Fc1ccc(cc1)C(=O)N1CCN(C(=O)C1)c1ccc(OCCCN2CCCCC2)cc1
D7782,Clc1ccc(Oc2ccc(cn2)C(=O)N2CCCN(CC2)C2CCC2)cc1
D7783,CCCCCc1nc(SCc2ccc(cc2)-c2ccccc2C(O)=O)nn1Cc1ccc(cc1)-c1ccccc1C(O)=O
D7784,CCCCc1nc2cccc(C(=O)OC)c2n1Cc1ccc(cc1)-n1cccc1-c1nnn[nH]1
D7785,Oc1ccc(Cc2nn(C[C@H]3CCCN3CCCCc3ccc(OCCCN4CCCCCC4)cc3)c(=O)c3ccccc23)cc1
D7786,CN(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)CN1Cc2ccccc2C[C@H](NC(C)=O)C1=O
D7787,Cc1cc(C)c2cccc(OCc3c(Cl)ccc(c3Cl)S(=O)(=O)NC3(CCOCC3)C(=O)N3CCC(CC[N+](C)(C)C)CC3)c2n1
D7788,Cc1cc(C)c2cccc(OCc3c(Cl)ccc(c3Cl)S(=O)(=O)NC3(CCOCC3)C(=O)N3CCC(CCCC[N+](C)(C)C)CC3)c2n1
D7789,COc1ccc(Cn2c(CCc3c[nH]c4ccccc34)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)cc1
D7790,CCCCCCCCCCCCCCCC(=O)NCC(O)=O
D7791,Cn1cncc1C(O)(c1ccc(nc1)C(F)(F)F)c1ccc2nc(Cl)c(Cc3ccc(cc3)-n3cccn3)c(Cl)c2c1
D7792,CC(C)c1nc2ccccc2n1CC(=O)c1ccc(cc1)S(N)(=O)=O
D7793,C[C@H](NC(=O)c1cc(cc(c1)C1(CC1)C(F)(F)F)-c1sc(nc1CC1CCC1)-c1nnc(CC(C)(C)C(O)=O)o1)C(F)(F)F
D7794,Cc1nc2c(N)cc(nn2c1Nc1cccc(c1CN1CCOCC1)C(F)(F)F)N1CCOCC1
D7795,Cc1nc2c(cc(nn2c1Nc1cccc(c1C)C(F)(F)F)N1CCOCC1)C(N)=O
D7796,COc1nc2ccc(cc2c(Cl)c1CN1CC(C1)C(F)(F)F)C(O)(c1cnc(C)n1C)c1cnc(C)n1C
D7797,COc1nc2ccc(cc2c(Cl)c1CN1CCC(CC1)C(F)(F)F)[C@](O)(c1cncn1C)c1ccc(cc1)C#N
D7798,COc1cc(SC)ccc1C(=O)Nc1cccc(C)n1
D7799,Cn1c2ccccc2n(CC(O)Cn2c3ccccc3c3ccccc23)c1=O
D7800,CN(CCNc1nc(Nc2ccc(OCCCOCCCCOCCCOCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(cc3)-c3scnc3C)C(C)(C)C)cc2)ncc1I)C(=O)C1CCC1
D7801,Cc1nc2n(cnc2c(=O)[nH]1)[C@@H]1C[C@@H]2OP(S)(=O)O[C@@H]3[C@@H](COP(S)(=O)O[C@@H]1[C@@H]2O)O[C@H]([C@H]3F)n1cnc2c(N)ncnc12
D7802,CCn1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(Cl)c1-c1ccc(CC(C)(C)C(F)(F)F)cc1
D7803,C[C@H](Nc1cc(c(cn1)-c1sc(nc1C(=O)N1C2CCC1CC2)C(=O)NCC(C)(C)O)C(F)(F)F)C1CCC1
D7804,C[C@H]1CCCN1C(=O)c1nc(sc1-c1cnc(NC(C)(C)C)cc1C(F)(F)F)C(=O)NCC(O)(C(F)(F)F)C(F)(F)F
D7805,CC(C)[C@@H](C)NC(=O)c1nc(C(=O)N2CCC[C@@H]2C)c(s1)-c1cnc(NC(C)(C)C)cc1C(F)(F)F
D7806,C[C@@H](CO)NC(=O)c1nc(C(=O)N2CCC[C@@H]2C)c(s1)-c1cnc(NC(C)(C)C)cc1C(F)(F)F
D7807,C[C@H](Nc1cc(C(F)F)c(cn1)-c1sc(nc1C(=O)N1C2CCC1CC2)C(=O)N[C@@H]1CC[C@@H](O)C1)C(F)(F)F
D7808,CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CNC2CCCCC2)ccc1F
D7809,CN1CCN(CC1)c1ccc(cc1NC(=O)c1ccc(F)c(C)c1)-c1cc(CN2CCOCC2)ccc1F
D7810,C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(OCC2CC2)ncc1F
D7811,CN(C1CCCCC1)C(=O)c1ccc(F)c(c1)-c1ccc(N2CCN(C)CC2)c(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c1
D7812,C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(ccc1F)C(N)=O
D7813,C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(C(N)=O)c(F)c1F
D7814,CN1CCN(CC1)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(nc1)N1CCOCC1
D7815,CN1CCN(CC1)c1cc(F)c(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cnc(C)nc1
D7816,COc1ncc(c(OC)n1)-c1cc(NC(=O)c2c[nH]c(=O)cc2C(F)(F)F)c(cc1F)N1CCN(C)CC1
D7817,C[C@@H]1CN(CCO1)c1ccc(cn1)-c1cc(NC(=O)c2cn(C)c(=O)cc2C(F)F)c(cc1F)N1CCN(C)[C@@H](C)C1
D7818,C[C@@H]1CN(CCO1)c1nccc(n1)-c1cc(NC(=O)c2ccc(F)cc2C(F)(F)F)c(cc1F)N1CCN(C)[C@@H](C)C1
D7819,CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(Cl)n1-c1ccc(CC(C(F)(F)F)C(F)(F)F)cc1F
D7820,CCc1nc(C(=O)NC[C@H]2CC[C@@H](CC2)S(C)(=O)=O)c(Cl)n1-c1ccc(CC(C)(C)C(F)(F)F)cc1F
D7821,CNC(=O)c1ccc2n(c(CCN)nc2c1)-c1ccc2NC(=O)CCc2c1
D7822,O=C(Nc1cnc2NC(=O)CCc2c1)C1CCCc2ccccc12
D7823,COC(=O)c1ccc2n(c(nc2c1)-c1ccnc(OC)c1)-c1ccc2NC(=O)CCc2c1
D7824,CNC(=O)c1ccc2n(c(nc2c1)-c1ccccc1C(=O)NC)-c1ccc2NC(=O)CCc2c1
D7825,CNC(=O)c1ccc2n(c(nc2c1)-c1ncccc1NC(C)=O)-c1ccc2NC(=O)CCc2c1
D7826,CNC(=O)c1ccc2n(c(nc2c1)-c1cccnc1C(C)=O)-c1ccc2NC(=O)CCc2c1
D7827,O=C(N1CCC2(C1)CCC(=O)NC2=O)c1ccc2NCCc2c1
D7828,CC(C)(C)OC(=O)Nc1nc2ccc(cc2s1)C(=O)N1CCC2(C1)CCC(=O)NC2=O
D7829,O=C([C@H]1CCCc2ccccc12)N1CCC2(CC1)NC(=O)NC2=O
D7830,O=C([C@@H]1CCCc2ccccc12)N1CCC2(CC(=O)NC2=O)CC1
D7831,O=C(N1CCC2(C1)NC(=O)NC2=O)c1ccccc1
D7832,CNC(=O)c1ccc2n(c(nc2c1)C(C)C)-c1cnc2[nH]c(=O)[nH]c2c1
D7833,CNC(=O)CCc1nc2ccccc2n1-c1ccc2[nH]c(=O)[nH]c2c1
D7834,CN(C1CCN(CC1)C(C)=O)C(=O)c1ccc2[nH]c(=O)[nH]c2c1
D7835,O=C(Nc1cnc2[nH]c(=O)[nH]c2c1)N1CCc2ccccc12
D7836,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc2[nH]c(=O)[nH]c2c1
D7837,O=C(NC1CCC(=O)NC1=O)[C@@H]1CCCc2ccccc12
D7838,O=C(N[C@H]1CCC(=O)NC1=O)N1CCCc2ccccc12
D7839,O=C(N[C@H]1CCC(=O)NC1=O)N1CCCc2cccnc12
D7840,O=C(N[C@@H]1CCC(=O)NC1=O)[C@@H]1CCCc2ccccc12
D7841,O=C(N[C@H]1CCC(=O)NC1=O)c1ncc2ccccn12
D7842,Cn1nc(C(=O)N[C@H]2CCC(=O)NC2=O)c2CN(CCc12)C(=O)OC(C)(C)C
D7843,C[C@@H](NC(=O)c1cn(c(=O)cc1N[C@H]1CCNC[C@H]1F)C1(CC1)C(F)F)c1cccc(C(F)F)c1F
D7844,C[C@@H](NC(=O)c1cn(c(=O)cc1N[C@@H]1[C@H]2CN(C)C[C@@H]12)[C@@]1(C)CCOC1)c1cccc(C(F)F)c1F
D7845,OC(=O)CCC(Sc1ccc(cc1)C(O)=O)\C=C\Cc1ccc(OCCCCOc2ccccc2)cc1
D7846,Cc1ccc(cc1)C1=CCC(C)(C)C=C1\C=C\C#Cc1ccc(cc1)C(O)=O
D7847,CC1(C)CCC(C)(C)c2c(Br)c(O)c(cc12)C(=O)Nc1cc(F)c(C(O)=O)c(F)c1
D7848,NS(=O)(=O)c1ccc(cc1)C(=O)NCc1cccnc1
D7849,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C
D7850,CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc1c[nH]c3cccc2c13
D7851,CCCCCNC(=O)c1coc(n1)C1C2CCC(O2)C1Cc1ccccc1CCC(O)=O
D7852,C[C@H]1CC[C@@H](CC1)n1c2cnccc2c2cnc(Nc3ccc4CN(CCc4n3)C(=O)CO)nc12
D7853,COc1ccc(Nc2nc(cn3ccnc23)-c2cccc(c2)C(=O)Nc2ccc(cc2)C(O)=O)cc1OC
D7854,Cc1ccc(cc1)C1=CCC(C)(C)c2cc3ccc(cc3cc12)-c1ccc(cc1)C(O)=O
D7855,CCc1ccc(cc1)C1=C(\C=C\C#Cc2ccc(cc2)C(O)=O)C(C)(C)CCC1
D7856,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@H](C4)OC4CCCC4)cc3)nn3cccc23)n[nH]1
D7857,CC(C)O[C@H]1CN(CC(=O)Nc2ccc(Sc3nc(Nc4cc(C)[nH]n4)c4cccn4n3)cc2)C[C@@H]1O
D7858,CCC(C)(C)O[C@H]1CN(CC(=O)Nc2ccc(Sc3nc(Nc4cc(C)[nH]n4)c4cccn4n3)cc2)C[C@@H]1O
D7859,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](O)[C@H](C4)OC(C)(C)C(F)(F)F)cc3)nn3cccc23)n[nH]1
D7860,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@@H](F)C[C@H]4CO)cc3)nn3cccc23)n[nH]1
